"","group_name","seqnames","start","end","width","strand","fb_tx_id","fb_gene_id","fb_symbol","gene_type","start_r","end_r","region_ip","signal"
"1483","6","chr3L",11522757,11553112,30356,"-","FBtr0089332","FBgn0259481","Mob2","mRNA",11553113,11553262,6104.07374954224,6104.07374954224
"1484","6","chr3R",19161259,19162300,1042,"-","FBtr0299958","FBgn0259705","CG42359","mRNA",19162301,19162450,253.910501867533,253.910501867533
"1485","6","chrX",16684216,16695173,10958,"-","FBtr0074365","FBgn0259923","Sep4","mRNA",16695174,16695323,2826.54311966896,2826.54311966896
"1486","6","chrX",5628221,5648487,20267,"-","FBtr0300465","FBgn0259994","CG42492","mRNA",5648488,5648637,987.838603377342,987.838603377342
"1487","6","chr3R",8250497,8260718,10222,"+","FBtr0310080","FBgn0260386","mtg","mRNA",8250347,8250496,1164.88087391853,1164.88087391853
"1488","6","chr2L",5037709,5040818,3110,"+","FBtr0110984","FBgn0260451","CG14042","mRNA",5037559,5037708,1437.19067394733,1437.19067394733
"1489","6","chr2L",5037709,5040818,3110,"+","FBtr0079005","FBgn0260470","SP555","mRNA",5037559,5037708,1437.19067394733,1437.19067394733
"1490","6","chr2L",17438646,17450364,11719,"-","FBtr0081007","FBgn0260632","dl","mRNA",17450365,17450514,2876.8345811367,2876.8345811367
"1491","6","chr3L",19700977,19707700,6724,"-","FBtr0333862","FBgn0260653","serp","mRNA",19707701,19707850,607.58616232872,607.58616232872
"1492","6","chr3R",8774286,8799944,25659,"-","FBtr0332500","FBgn0261015","Pif1A","mRNA",8799945,8800094,1311.25760746002,1311.25760746002
"1493","6","chr3R",18918260,18926989,8730,"+","FBtr0334524","FBgn0261113","Xrp1","mRNA",18918110,18918259,4322.6115436554,4322.6115436554
"1494","6","chr3L",16986635,16994388,7754,"+","FBtr0302647","FBgn0261547","Exn","mRNA",16986485,16986634,772.362218379974,772.362218379974
"1495","6","chr3L",16891226,16922487,31262,"+","FBtr0302780","FBgn0261565","Lmpt","mRNA",16891076,16891225,3618.12237548828,3618.12237548828
"1496","6","chr2R",12671075,12679593,8519,"-","FBtr0302978","FBgn0261625","GLS","mRNA",12679594,12679743,2811.4147644043,2811.4147644043
"1497","6","chr2R",12659497,12670219,10723,"-","FBtr0087867","FBgn0261673","nemy","mRNA",12670220,12670369,572.831899881363,572.831899881363
"1498","6","chr3R",11200409,11208633,8225,"+","FBtr0113220","FBgn0261808","cu","mRNA",11200259,11200408,2157.21705675125,2157.21705675125
"1499","6","chr2L",16231475,16240595,9121,"+","FBtr0303797","FBgn0261999","CG42817","mRNA",16231325,16231474,1052.03175210953,1052.03175210953
"1500","6","chr3L",230971,231604,634,"-","FBtr0303931","FBgn0262035","CG42846","mRNA",231605,231754,320.148024737835,320.148024737835
"1501","6","chr3L",20317190,20319947,2758,"+","FBtr0074841","FBgn0262057","Spn77Ba","mRNA",20317040,20317189,2671.5800204277,2671.5800204277
"1502","6","chr2L",13022671,13060140,37470,"-","FBtr0089956","FBgn0262160","CG9932","mRNA",13060141,13060290,7227.24951171875,7227.24951171875
"1503","6","chr2L",12507939,12508504,566,"+","FBtr0334410","FBgn0262353","lncRNA:CR43051","ncRNA",12507789,12507938,666.055084228516,666.055084228516
"1504","6","chr3R",17768272,17783325,15054,"-","FBtr0344631","FBgn0262562","CG43102","mRNA",17783326,17783475,323.010140746832,323.010140746832
"1505","6","chr3R",10264306,10301527,37222,"+","FBtr0305351","FBgn0262617","CG43143","mRNA",10264156,10264305,1027.90820986032,1027.90820986032
"1506","6","chr3R",10686943,10696270,9328,"+","FBtr0305664","FBgn0262717","Skeletor","mRNA",10686793,10686942,485.741831302643,485.741831302643
"1507","6","chrX",11431333,11454386,23054,"-","FBtr0300733","FBgn0262740","Evi5","mRNA",11454387,11454536,2434.0244564116,2434.0244564116
"1508","6","chrX",17672458,17682922,10465,"-","FBtr0074478","FBgn0263258","chas","mRNA",17682923,17683072,98.9474091529846,98.9474091529846
"1509","6","chr2L",20081606,20085070,3465,"-","FBtr0310559","FBgn0263773","fok","mRNA",20085071,20085220,3043.24608686566,3043.24608686566
"1510","6","chr3R",23733324,23750992,17669,"+","FBtr0084450","FBgn0263782","Hmgcr","mRNA",23733174,23733323,2300.73165273666,2300.73165273666
"1511","6","chr3R",28845270,28869618,24349,"+","FBtr0330303","FBgn0264324","spg","mRNA",28845120,28845269,3110.30140256882,3110.30140256882
"1512","6","chr2R",18775411,18777166,1756,"+","FBtr0333776","FBgn0264679","asRNA:CR43964","ncRNA",18775261,18775410,1360.7313092947,1360.7313092947
"1513","6","chr2R",23683377,23687980,4604,"+","FBtr0336680","FBgn0265052","St3","mRNA",23683227,23683376,1974.04170298576,1974.04170298576
"1514","6","chrX",9072820,9078499,5680,"-","FBtr0339659","FBgn0265413","CG44325","mRNA",9078500,9078649,469.386889874935,469.386889874935
"1515","6","chr2R",17869027,17869857,831,"+","FBtr0340282","FBgn0265590","lncRNA:CR44417","ncRNA",17868877,17869026,1111.72729846835,1111.72729846835
"1516","6","chr2R",12996501,13007911,11411,"+","FBtr0300387","FBgn0265623","Su(z)2","mRNA",12996351,12996500,4178.27919769287,4178.27919769287
"1517","6","chr2R",23667135,23680017,12883,"+","FBtr0344179","FBgn0266377","Pde8","mRNA",23666985,23667134,2513.75481319427,2513.75481319427
"1518","6","chr3R",27639886,27656814,16929,"-","FBtr0344745","FBgn0266579","tau","mRNA",27656815,27656964,657.87761425972,657.87761425972
"1519","6","chr3R",24549014,24556549,7536,"+","FBtr0084648","FBgn0266758","Esyt2","mRNA",24548864,24549013,3076.77372074127,3076.77372074127
"1520","6","chr2R",12593195,12593827,633,"-","FBtr0345538","FBgn0266817","lncRNA:CR45279","ncRNA",12593828,12593977,155.78083896637,155.78083896637
"1521","6","chr3R",9874681,9995364,120684,"+","FBtr0333686","FBgn0267336","Glut4EF","mRNA",9874531,9874680,776.85982298851,776.85982298851
"1522","6","chrX",16565473,16587172,21700,"-","FBtr0074292","FBgn0267912","CanA-14F","mRNA",16587173,16587322,6142.91675943136,6142.91675943136
"1523","6","chr2L",3056598,3068177,11580,"+","FBtr0077659","FBgn0283427","FASN1","mRNA",3056448,3056597,2745.99500846863,2745.99500846863
"1524","6","chrX",2479617,2545410,65794,"-","FBtr0342807","FBgn0284408","trol","mRNA",2545411,2545560,1942.55841970444,1942.55841970444
"1525","6","chr3R",26915761,26945309,29549,"+","FBtr0472695","FBgn0285963","CG46339","mRNA",26915611,26915760,2699.38341873884,2699.38341873884
"1526","6","chr2R",5413744,5456095,42352,"+","FBtr0299921","FBgn0286203","stw","mRNA",5413594,5413743,2733.72881221771,2733.72881221771
"1527","housekeeping","chr2R",18151704,18154060,2357,"+","FBtr0086744","FBgn0000057","adp","mRNA",18151554,18151703,632.936315536499,632.936315536499
"1528","housekeeping","chr2R",12870249,12871240,992,"+","FBtr0087783","FBgn0000181","bic","mRNA",12870099,12870248,2799.14857429266,2799.14857429266
"1529","housekeeping","chr2L",20770731,20783135,12405,"+","FBtr0081412","FBgn0000251","cad","mRNA",20770581,20770730,2042.73244595528,2042.73244595528
"1530","housekeeping","chrX",11792714,11797301,4588,"+","FBtr0307896","FBgn0000259","CkIIbeta","mRNA",11792564,11792713,1153.43239367008,1153.43239367008
"1531","housekeeping","chrX",13727522,13736278,8757,"-","FBtr0073842","FBgn0001087","g","mRNA",13736279,13736428,1929.88332411647,1929.88332411647
"1532","housekeeping","chrX",15860115,15863169,3055,"+","FBtr0331597","FBgn0001105","Gbeta13F","mRNA",15859965,15860114,1526.733982265,1526.733982265
"1533","housekeeping","chr2R",23942538,23946936,4399,"+","FBtr0072142","FBgn0001123","Galphas","mRNA",23942388,23942537,2968.01334619522,2968.01334619522
"1534","housekeeping","chr2R",16138679,16141928,3250,"+","FBtr0087232","FBgn0001124","Got1","mRNA",16138529,16138678,150.874355196953,150.874355196953
"1535","housekeeping","chr3L",8675759,8679253,3495,"+","FBtr0100153","FBgn0001168","h","mRNA",8675609,8675758,7507.32794761658,7507.32794761658
"1536","housekeeping","chrX",1669570,1673608,4039,"+","FBtr0333115","FBgn0001189","hfw","mRNA",1669420,1669569,511.091990560293,511.091990560293
"1537","housekeeping","chr3L",9373997,9374964,968,"+","FBtr0100559","FBgn0001223","Hsp22","mRNA",9373847,9373996,1207.81259965897,1207.81259965897
"1538","housekeeping","chr3L",9381882,9382765,884,"+","FBtr0309504","FBgn0001224","Hsp23","mRNA",9381732,9381881,772.362217217684,772.362217217684
"1539","housekeeping","chr3L",9376418,9377427,1010,"-","FBtr0346539","FBgn0001225","Hsp26","mRNA",9377428,9377577,205.254542559385,205.254542559385
"1540","housekeeping","chrX",11373025,11389291,16267,"+","FBtr0302114","FBgn0001624","dlg1","mRNA",11372875,11373024,351.631289720535,351.631289720535
"1541","housekeeping","chr2L",5986348,5988854,2507,"+","FBtr0079179","FBgn0001941","ifc","mRNA",5986198,5986347,745.376563489437,745.376563489437
"1542","housekeeping","chr2L",19493251,19497835,4585,"+","FBtr0081244","FBgn0002044","swm","mRNA",19493101,19493250,10125.345425874,10125.345425874
"1543","housekeeping","chr2L",9839,18570,8732,"-","FBtr0078170","FBgn0002121","l(2)gl","mRNA",18571,18720,336.50296780467,336.50296780467
"1544","housekeeping","chr2L",22924795,22940527,15733,"+","FBtr0111123","FBgn0002566","lt","mRNA",22924645,22924794,1231.93611443043,1231.93611443043
"1545","housekeeping","chr3R",30045229,30046161,933,"-","FBtr0085592","FBgn0002626","RpL32","mRNA",30046162,30046311,313.197172522545,313.197172522545
"1546","housekeeping","chr3R",26005046,26006023,978,"-","FBtr0084982","FBgn0002733","E(spl)mbeta-HLH","mRNA",26006024,26006173,4788.72745418549,4788.72745418549
"1547","housekeeping","chrX",4617564,4627206,9643,"+","FBtr0100265","FBgn0003053","peb","mRNA",4617414,4617563,333.64085316658,333.64085316658
"1548","housekeeping","chr2L",404285,407969,3685,"+","FBtr0078054","FBgn0003278","RpI135","mRNA",404135,404284,155.37196624279,155.37196624279
"1549","housekeeping","chrX",10780993,10786958,5966,"-","FBtr0346384","FBgn0003360","sesB","mRNA",10786959,10787108,618.625747144222,618.625747144222
"1550","housekeeping","chrX",21350280,21357912,7633,"+","FBtr0089678","FBgn0003464","sol","mRNA",21350130,21350279,1898.40006551147,1898.40006551147
"1551","housekeeping","chrX",1481797,1483292,1496,"-","FBtr0070289","FBgn0003517","sta","mRNA",1483293,1483442,3453.346326828,3453.346326828
"1552","housekeeping","chr3R",22489105,22491439,2335,"-","FBtr0084290","FBgn0003676","CCT1","mRNA",22491440,22491589,110.804743766785,110.804743766785
"1553","housekeeping","chr3R",14263358,14286903,23546,"-","FBtr0082947","FBgn0003862","trx","mRNA",14286904,14287053,2310.54463386536,2310.54463386536
"1554","housekeeping","chr3R",31724996,31732768,7773,"+","FBtr0085828","FBgn0003870","ttk","mRNA",31724846,31724995,1162.83651161194,1162.83651161194
"1555","housekeeping","chr2R",24305881,24313099,7219,"+","FBtr0072270","FBgn0003888","betaTub60D","mRNA",24305731,24305880,1570.89234113693,1570.89234113693
"1556","housekeeping","chr2L",4227699,4228561,863,"+","FBtr0334787","FBgn0003941","RpL40","mRNA",4227549,4227698,811.205208182335,811.205208182335
"1557","housekeeping","chr2L",10408352,10410456,2105,"+","FBtr0080016","FBgn0003942","RpS27A","mRNA",10408202,10408351,2033.73724508286,2033.73724508286
"1558","housekeeping","chr2R",19249761,19250917,1157,"+","FBtr0086510","FBgn0004003","wbl","mRNA",19249611,19249760,1995.7120051384,1995.7120051384
"1559","housekeeping","chr3L",306226,319884,13659,"-","FBtr0072515","FBgn0004373","fwd","mRNA",319885,320034,4861.0980758667,4861.0980758667
"1560","housekeeping","chr3R",23149653,23157862,8210,"-","FBtr0337052","FBgn0004395","unk","mRNA",23157863,23158012,1561.0793607235,1561.0793607235
"1561","housekeeping","chrX",7933742,7934677,936,"+","FBtr0071094","FBgn0004403","RpS14a","mRNA",7933592,7933741,628.438719213009,628.438719213009
"1562","housekeeping","chrX",7934898,7935792,895,"+","FBtr0071096","FBgn0004404","RpS14b","mRNA",7934748,7934897,1707.86497908831,1707.86497908831
"1563","housekeeping","chr3L",16610662,16612199,1538,"-","FBtr0075359","FBgn0004465","Su(P)","mRNA",16612200,16612349,2739.86189991236,2739.86189991236
"1564","housekeeping","chr3R",26910775,26912886,2112,"-","FBtr0085088","FBgn0004510","Ets97D","mRNA",26912887,26913036,1087.19487726688,1087.19487726688
"1565","housekeeping","chr3R",21388880,21390449,1570,"+","FBtr0084087","FBgn0004862","bap","mRNA",21388730,21388879,1516.10327506065,1516.10327506065
"1566","housekeeping","chr3L",3814211,3818383,4173,"+","FBtr0073151","FBgn0004888","Scsalpha","mRNA",3814061,3814210,2037.8259780407,2037.8259780407
"1567","housekeeping","chr3R",7909598,7911779,2182,"-","FBtr0081764","FBgn0004901","Prat","mRNA",7911780,7911929,1310.43984401226,1310.43984401226
"1568","housekeeping","chr3R",26872129,26875742,3614,"-","FBtr0085093","FBgn0004903","Rb97D","mRNA",26875743,26875892,377.79919859767,377.79919859767
"1569","housekeeping","chr3L",12525093,12526731,1639,"-","FBtr0075968","FBgn0004926","eIF2beta","mRNA",12526732,12526881,2469.59643137455,2469.59643137455
"1570","housekeeping","chr3L",9428795,9429821,1027,"-","FBtr0076479","FBgn0005533","RpS17","mRNA",9429822,9429971,558.521333694458,558.521333694458
"1571","housekeeping","chr3R",9628691,9630851,2161,"-","FBtr0334618","FBgn0005585","Calr","mRNA",9630852,9631001,8933.07014083862,8933.07014083862
"1572","housekeeping","chr3R",23952136,23955499,3364,"-","FBtr0084512","FBgn0005674","GluProRS","mRNA",23955500,23955649,619.443495869637,619.443495869637
"1573","housekeeping","chr2L",14490859,14494019,3161,"+","FBtr0080643","FBgn0005771","noc","mRNA",14490709,14490858,2724.32471609116,2724.32471609116
"1574","housekeeping","chrX",13335773,13337705,1933,"-","FBtr0073792","FBgn0010198","RpS15Aa","mRNA",13337706,13337855,2939.39220714569,2939.39220714569
"1575","housekeeping","chr2R",17093643,17097436,3794,"-","FBtr0087005","FBgn0010226","GstS1","mRNA",17097437,17097586,219.565120756626,219.565120756626
"1576","housekeeping","chr2R",21697990,21704501,6512,"-","FBtr0071673","FBgn0010228","HmgZ","mRNA",21704502,21704651,12438.3434352875,12438.3434352875
"1577","housekeeping","chr2L",2212738,2214211,1474,"-","FBtr0077844","FBgn0010288","Uch","mRNA",2214212,2214361,614.128132522106,614.128132522106
"1578","housekeeping","chrX",13079205,13090434,11230,"-","FBtr0330396","FBgn0010303","hep","mRNA",13090435,13090584,458.756172299385,458.756172299385
"1579","housekeeping","chr2R",12037298,12038851,1554,"+","FBtr0087976","FBgn0010339","128up","mRNA",12037148,12037297,2696.93016248941,2696.93016248941
"1580","housekeeping","chrX",19731004,19734581,3578,"+","FBtr0074789","FBgn0010380","AP-1-2beta","mRNA",19730854,19731003,1097.82558533549,1097.82558533549
"1581","housekeeping","chr2R",17546406,17547462,1057,"-","FBtr0086947","FBgn0010409","RpL18A","mRNA",17547463,17547612,467.34252128005,467.34252128005
"1582","housekeeping","chr2R",20263979,20264848,870,"+","FBtr0086273","FBgn0010411","RpS18","mRNA",20263829,20263978,1750.79670488834,1750.79670488834
"1583","housekeeping","chrX",16637894,16638920,1027,"+","FBtr0074311","FBgn0010412","RpS19a","mRNA",16637744,16637893,1028.31709951162,1028.31709951162
"1584","housekeeping","chr3R",16204194,16205250,1057,"-","FBtr0083277","FBgn0010438","mtSSB","mRNA",16205251,16205400,31.4832662642002,31.4832662642002
"1585","housekeeping","chr2R",12915994,12923734,7741,"+","FBtr0087786","FBgn0010488","NAT1","mRNA",12915844,12915993,3175.31228160858,3175.31228160858
"1586","housekeeping","chr3R",5665139,5669334,4196,"-","FBtr0078728","FBgn0010772","Xe7","mRNA",5669335,5669484,4894.21680742502,4894.21680742502
"1587","housekeeping","chr2L",9431405,9435341,3937,"+","FBtr0079809","FBgn0011232","scat","mRNA",9431255,9431404,391.700903892517,391.700903892517
"1588","housekeeping","chr2L",9967313,9968491,1179,"+","FBtr0079888","FBgn0011272","RpL13","mRNA",9967163,9967312,897.068672716618,897.068672716618
"1589","housekeeping","chr3L",13041756,13044234,2479,"+","FBtr0346390","FBgn0011284","RpS4","mRNA",13041606,13041755,1975.67717403173,1975.67717403173
"1590","housekeeping","chr3L",8719100,8720225,1126,"-","FBtr0076598","FBgn0011509","SrpRbeta","mRNA",8720226,8720375,1360.73130992055,1360.73130992055
"1591","housekeeping","chr3R",30789625,30806619,16995,"-","FBtr0085720","FBgn0011739","wts","mRNA",30806620,30806769,2560.77526751161,2560.77526751161
"1592","housekeeping","chr4",116389,129754,13366,"-","FBtr0089171","FBgn0011747","Ank","mRNA",129755,129904,2667.08238205314,2667.08238205314
"1593","housekeeping","chrX",11695137,11704394,9258,"+","FBtr0090002","FBgn0011754","PhKgamma","mRNA",11694987,11695136,973.119153261185,973.119153261185
"1594","housekeeping","chrX",10328877,10329872,996,"-","FBtr0071472","FBgn0011770","Gip","mRNA",10329873,10330022,662.375224143267,662.375224143267
"1595","housekeeping","chr2R",22317662,22329416,11755,"+","FBtr0071813","FBgn0013272","Gp150","mRNA",22317512,22317661,596.137698590755,596.137698590755
"1596","housekeeping","chr2R",19442342,19443825,1484,"+","FBtr0340533","FBgn0013325","RpL11","mRNA",19442192,19442341,1435.14631390572,1435.14631390572
"1597","housekeeping","chrX",1470848,1472325,1478,"+","FBtr0070256","FBgn0013720","pck","mRNA",1470698,1470847,388.838792860508,388.838792860508
"1598","housekeeping","chr3R",16647605,16649978,2374,"+","FBtr0083337","FBgn0015019","CCT3","mRNA",16647455,16647604,1173.87607291341,1173.87607291341
"1599","housekeeping","chr3R",30387804,30390409,2606,"+","FBtr0085622","FBgn0015221","Fer2LCH","mRNA",30387654,30387803,2208.73510718346,2208.73510718346
"1600","housekeeping","chr2R",23905175,23907294,2120,"-","FBtr0072219","FBgn0015268","Nap1","mRNA",23907295,23907444,539.304262638092,539.304262638092
"1601","housekeeping","chrX",3704984,3719635,14652,"-","FBtr0070582","FBgn0015286","Rala","mRNA",3719636,3719785,3311.87604355812,3311.87604355812
"1602","housekeeping","chrX",762560,765130,2571,"-","FBtr0070148","FBgn0015288","RpL22","mRNA",765131,765280,4279.67985677719,4279.67985677719
"1603","housekeeping","chr3L",7347310,7348034,725,"-","FBtr0076879","FBgn0015298","Srp19","mRNA",7348035,7348184,0,0
"1604","housekeeping","chr2L",16305801,16307298,1498,"-","FBtr0080850","FBgn0015338","CG5861","mRNA",16307299,16307448,444.036727070808,444.036727070808
"1605","housekeeping","chr2R",23519839,23523613,3775,"-","FBtr0072120","FBgn0015372","RabX1","mRNA",23523614,23523763,94.8586730360985,94.8586730360985
"1606","housekeeping","chr2L",9699791,9700459,669,"+","FBtr0335494","FBgn0015393","hoip","mRNA",9699641,9699790,1704.18509668112,1704.18509668112
"1607","housekeeping","chr2L",2856070,2856705,636,"+","FBtr0273293","FBgn0015521","RpS21","mRNA",2855920,2856069,295.20673340559,295.20673340559
"1608","housekeeping","chr3R",29315254,29319644,4391,"-","FBtr0085437","FBgn0015622","Cnx99A","mRNA",29319645,29319794,862.314389139414,862.314389139414
"1609","housekeeping","chr2R",16178826,16185103,6278,"+","FBtr0087236","FBgn0015754","Lis-1","mRNA",16178676,16178825,392.927523940802,392.927523940802
"1610","housekeeping","chr3R",21111408,21116146,4739,"+","FBtr0084010","FBgn0015790","Rab11","mRNA",21111258,21111407,496.78141155839,496.78141155839
"1611","housekeeping","chrX",7737361,7739572,2212,"+","FBtr0071073","FBgn0016041","Tom40","mRNA",7737211,7737360,5417.57501158118,5417.57501158118
