"","seqnames","start","end","width","strand","fb_t_id","score","nr_ctss","dominant_ctss","tpm.dominant_ctss","q_0.1","q_0.9","interquantile_width","fb_g_id","gene_name","new_start","cage_sig","TPM","cluster"
"457","chr3R",18242687,18242687,1,"+","FBtr0083565",11.3433987951892,3,18242687,9.35352971287987,7,8,2,"FBgn0020238","14-3-3epsilon",72970812,1944.4449775219,1366.9866605,"2"
"458","chr3R",26261409,26261409,1,"-","FBtr0084994",13.3609681646016,2,26261409,10.9741838857856,1,2,2,"FBgn0000064","Ald1",131307591,346.489607989788,3.3818945,"2"
"459","chr2R",18134631,18134631,1,"-","FBtr0086782",6.0296145691988,2,18134631,5.21449924879689,1,2,2,"FBgn0001222","Hsf",72538524,396.113377809525,57.272802,"2"
"460","chr2R",12633602,12633602,1,"+","FBtr0087840",3.4586043021771,2,12633602,2.44451530764863,1,2,2,"FBgn0028683","spt4",12633602,46.0291114449501,224.1934045,"2"
"461","chr2R",10838725,10838725,1,"-","FBtr0088245",1.99171223398437,2,10838725,1.01408899452847,1,2,2,"FBgn0027525","LTV1",21677452,30.3353754281998,215.9615525,"2"
"462","chr3R",23943099,23943099,1,"-","FBtr0089497",15.4206470818113,2,23943099,8.99260329103803,1,2,2,"FBgn0001098","Gdh",47886198,254.080688238144,0.8179705,"2"
"463","chrX",18137136,18137136,1,"-","FBtr0089507",2.2680925635991,2,18137136,1.46581847971906,1,2,2,"FBgn0017418","ari-1",18137136,25.6009530425072,10.2089785,"2"
"464","chr2L",18695388,18695388,1,"-","FBtr0089628",15.0298666696395,3,18695388,11.9968040160386,1,2,2,"FBgn0032699","CG10383",37390872,204.851464807987,121.413689,"2"
"465","chrX",16448288,16448288,1,"-","FBtr0100070",2.61840336036686,2,16448288,1.39214478590147,1,2,2,"FBgn0054015","CG34015",16448288,26.0831628143787,43.577482,"2"
"466","chr2L",21753721,21753721,1,"-","FBtr0301616",8.33893685961897,2,21753721,7.29272213905051,1,2,2,"FBgn0086779","step",43507442,176.488757073879,27.783459,"2"
"467","chr2L",5987225,5987225,1,"+","FBtr0332599",2.29454368480929,2,5987225,1.43278914077809,1,2,2,"FBgn0001941","ifc",5987225,25.951651006937,38.0598105,"2"
"468","chr3R",5257062,5257062,1,"+","FBtr0334276",4.28107399152793,2,5257062,3.23485927095947,1,2,2,"FBgn0264785","Hph",10514124,99.6859040260315,43.355815,"2"
"469","chr2R",21168658,21168658,1,"-","FBtr0071629",2.19453166043668,2,21168658,1.16836449010186,1,3,3,"FBgn0034598","CG4266",84674632,122.042897701263,56.637144,"2"
"470","chr2R",22608534,22608534,1,"+","FBtr0071856",2.15400567181454,2,22608534,1.3474451919555,1,3,3,"FBgn0034744","Vps20",22608527,36.5164283812046,108.252716,"2"
"471","chr3L",2772313,2772313,1,"-","FBtr0073016",4.26589344801258,2,2772313,3.07041975439699,1,3,3,"FBgn0035371","AhcyL1",2772313,38.0507308840752,128.8197945,"2"
"472","chr3L",16113234,16113234,1,"+","FBtr0075448",2.31634462143218,2,16113234,1.22242169944149,1,3,3,"FBgn0010280","Taf4",112792638,134.405002951622,1.4903765,"2"
"473","chr3L",16050667,16050667,1,"-","FBtr0075499",4.29549998706103,2,16050667,2.77144039793692,1,3,3,"FBgn0260635","Diap1",16050667,33.3163075447083,58.6201315,"2"
"474","chr2L",453134,453134,1,"+","FBtr0078060",2.64799338323269,2,453134,1.42173480876731,1,3,3,"FBgn0031256","shv",453134,37.2178235054016,128.522949,"2"
"475","chr3L",20348357,20348357,1,"+","FBtr0078173",5.36509229644477,2,20348357,3.58918323715585,1,3,3,"FBgn0036974","eRF1",142438499,548.053281933069,212.496466,"2"
"476","chr2L",4967773,4967773,1,"-","FBtr0079053",1.79038891398303,2,4967773,0.916030825680166,1,3,3,"FBgn0015834","eIF3i",4967773,24.6803705394268,261.7344515,"2"
"477","chr2L",5542285,5542285,1,"-","FBtr0079123",3.72421335540401,2,5542285,2.92193927152397,1,3,3,"FBgn0014189","Hel25E",16626855,146.635592758656,1.8540285,"2"
"478","chr2L",6921260,6921260,1,"+","FBtr0079347",1.769074333159,2,6921260,0.928434710933986,1,3,3,"FBgn0004838","Hrb27C",13842520,50.9388827681541,24.000114,"2"
"479","chr2L",7827243,7827243,1,"-","FBtr0079565",7.24630108933335,2,7827243,6.2564833427323,1,3,3,"FBgn0020618","Rack1",31308972,252.020341694355,4027.3871295,"2"
"480","chr2L",8211360,8211360,1,"+","FBtr0079590",3.07198522788414,2,8211360,2.11887254605869,1,3,3,"FBgn0015299","Ssb-c31a",8211360,33.2286343872547,444.211439,"2"
"481","chr2L",10488622,10488622,1,"-","FBtr0080038",10.2245290123714,2,10488622,7.68774904838479,1,3,3,"FBgn0032258","Cog4",10488622,136.333843827248,39.2662225,"2"
"482","chr2L",10987817,10987817,1,"+","FBtr0080149",2.51929782100023,2,10987817,1.54574832449885,1,3,3,"FBgn0026148","CG12253",10987817,27.9681648612022,17.777126,"2"
"483","chr2L",16902200,16902200,1,"-","FBtr0080957",1.77340715629905,2,16902200,0.92430496613167,1,3,3,"FBgn0032620","CG12288",16902172,41.7330605983734,51.6302215,"2"
"484","chr3R",7086068,7086068,1,"-","FBtr0081640",3.05713523312596,2,7086068,2.11222961225708,1,3,3,"FBgn0037470","Tailor",14172136,115.291963219643,79.7597935,"2"
"485","chr3R",11231911,11231911,1,"+","FBtr0082353",2.10773652308773,2,11231911,1.10576376800975,1,3,3,"FBgn0037883","Dph3",11231904,22.7953689098358,45.86052,"2"
"486","chr3R",17535708,17535708,1,"+","FBtr0083454",2.14767680470732,2,17535708,1.29857461453993,1,3,3,"FBgn0038516","P5cr-2",35071416,37.524683713913,1.480637,"2"
"487","chr3R",22375946,22375946,1,"+","FBtr0084216",2.07402230307233,2,22375946,1.19547369361559,1,3,3,"FBgn0038953","CG18596",22375946,34.4122397005558,53.091141,"2"
"488","chr3R",24031824,24031824,1,"-","FBtr0084506",4.7241761236655,2,24031824,2.85155808545773,1,3,3,"FBgn0020647","KrT95D",96127296,193.935988903046,16.301203,"2"
"489","chr3R",25262743,25262743,1,"+","FBtr0084815",2.2413901754954,2,25262743,1.35865631025733,1,3,3,"FBgn0039305","CG11858",25262743,17.3595502376556,160.5675625,"2"
"490","chr3R",25661800,25661800,1,"+","FBtr0084898",3.28168922163485,2,25661800,1.96802660736202,1,3,3,"FBgn0261986","RASSF8",25661800,36.2534042596817,17.270276,"2"
"491","chr3R",25983019,25983019,1,"+","FBtr0084952",2.92286137601278,2,25983019,1.72352822759494,1,3,3,"FBgn0015269","Nf1",129915070,264.338607788086,4.7525195,"2"
"492","chr3R",28340344,28340344,1,"+","FBtr0085286",2.84731513053558,3,28340344,1.02214529844738,1,3,3,"FBgn0039581","Moca-cyp",85021038,94.1624084115028,48.6989495,"2"
"493","chr3R",29153232,29153232,1,"-","FBtr0085409",2.3559345905103,2,29153232,1.36611684390926,1,3,3,"FBgn0041186","Slbp",29153232,21.7432748377323,158.298268,"2"
"494","chr2R",9398729,9398729,1,"-","FBtr0088554",14.0849682749154,4,9398729,7.36691306440829,1,3,3,"FBgn0028473","Non1",18797458,221.202751219273,929.1769645,"2"
"495","chr2R",10534351,10534351,1,"-","FBtr0089342",2.79716671666484,2,10534351,1.62103996275931,1,3,3,"FBgn0283521","lola",31603053,73.1205300092697,4.613308,"2"
"496","chr2R",5757682,5757682,1,"+","FBtr0112393",2.94103988210357,2,5757682,1.83133660330985,1,3,3,"FBgn0085229","CG34200",5757682,32.2642144560814,298.0568325,"2"
"497","chr3L",10516003,10516003,1,"+","FBtr0113418",20.7767915038048,2,10516003,14.3512254128726,1,3,3,"FBgn0052062","Rbfox1",73612021,1532.76939100027,2.068006,"2"
"498","chr2R",17572830,17572830,1,"+","FBtr0290307",2.48355719760452,2,17572830,1.59246846507694,1,3,3,"FBgn0250868","CG42239",17572830,26.3023486733437,96.608368,"2"
"499","chr2L",3713103,3713103,1,"-","FBtr0345639",3.34142853772555,2,3713103,2.06557314915935,1,3,3,"FBgn0051955","CG31955",3713103,36.428753465414,20.398814,"2"
"500","chrX",6654224,6654224,1,"-","FBtr0070993",2.19081070142081,2,6654224,1.28722822216334,1,4,4,"FBgn0029882","CG3226",6654251,38.9274763464928,143.0313215,"2"
"501","chrX",7933747,7933747,1,"+","FBtr0071094",3.54038231992185,2,7933747,2.23425795913303,1,4,4,"FBgn0004403","RpS14a",15867494,63.0379626750946,949.0830785,"2"
"502","chr2R",22174685,22174685,1,"-","FBtr0071787",2.12826833865268,2,22174685,1.31742746272458,1,4,4,"FBgn0034703","CG3045",22174685,31.4313067793846,30.780447,"2"
"503","chr2R",24022130,24022130,1,"-","FBtr0072195",3.67149135645543,3,24022130,1.37728755191759,1,4,4,"FBgn0034958","CG3907",48044296,44.3632947802544,2.140257,"2"
"504","chr3L",1324465,1324465,1,"+","FBtr0072674",4.00704820831159,2,1324465,2.811574514696,1,4,4,"FBgn0010246","Myo61F",1324460,32.3518899083138,53.816407,"2"
"505","chr3L",4414362,4414362,1,"+","FBtr0073295",2.72247564061336,2,4414362,1.62460203062779,1,4,4,"FBgn0035542","DOR",8828724,32.9656105041504,8.694655,"2"
"506","chrX",11792881,11792881,1,"+","FBtr0073560",3.58697078968909,2,11792881,2.09559809148722,1,4,4,"FBgn0000259","CkIIbeta",70757286,319.047488093376,59.152668,"2"
"507","chrX",17422142,17422142,1,"-","FBtr0074439",3.3770749239975,2,17422142,2.44451530764863,1,4,4,"FBgn0027602","CG8611",52266426,117.703011095524,22.879733,"2"
"508","chr3L",15967866,15967866,1,"-","FBtr0075527",2.47669149666117,2,15967866,1.5276800053016,1,4,4,"FBgn0263599","l(3)72Ab",15967866,23.891300201416,85.4968925,"2"
"509","chr3L",14002130,14002130,1,"+","FBtr0075768",12.3628667377461,2,14002130,8.59570264100152,1,4,4,"FBgn0036398","upSET",28004260,409.352221667767,22.9805065,"2"
"510","chr3L",13412846,13412846,1,"+","FBtr0075845",2.28872059701728,2,13412846,1.21858164536678,1,4,4,"FBgn0260049","flr",26825711,49.9306255578995,181.020436,"2"
"511","chr3L",9714304,9714304,1,"+","FBtr0076398",2.26647017496673,2,9714304,1.14889891068461,1,4,4,"FBgn0045823","vsg",48571675,544.896990805864,24.833863,"2"
"512","chr3L",9381886,9381886,1,"+","FBtr0076453",15.1918437801625,2,9381886,13.638883733395,1,4,4,"FBgn0001224","Hsp23",18763772,296.515131235123,1010.191658,"2"
"513","chr3L",5355343,5355343,1,"-","FBtr0077160",4.61336191876616,2,5355343,3.3413034126757,1,4,4,"FBgn0016031,FBgn0287586","CG46456,lama",16066029,103.368231117725,31.526844,"2"
"514","chrX",21067536,21067536,1,"-","FBtr0077262",16.4983494057026,5,21067536,8.43236242865189,5,8,4,"FBgn0052512","CG32512",42135072,209.015996813774,15.8233535,"2"
"515","chr2L",2365272,2365272,1,"-","FBtr0077793",2.92734493265899,2,2365272,2.11222961225708,1,4,4,"FBgn0014010","Rab5",2365254,62.2050550282001,9.378332,"2"
"516","chr3L",21433110,21433110,1,"-","FBtr0078399",2.54646923934003,2,21433110,1.61390962299116,1,4,4,"FBgn0037081","barc",42866220,66.9833141565323,40.50146,"2"
"517","chr3R",4229199,4229199,1,"-","FBtr0078986",1.90934741324491,2,4229199,1.01408899452847,1,4,4,"FBgn0261436","DhpD",4229236,53.1745823025703,82.6518195,"2"
"518","chr2L",9918639,9918639,1,"+","FBtr0079877",2.13994283878878,2,9918639,1.2530289450557,1,4,4,"FBgn0032160","CG4598",19837278,59.6186579465866,76.4525475,"2"
"519","chr2L",18454568,18454568,1,"-","FBtr0081087",5.27436098560342,3,18454568,2.16191898945151,1,4,4,"FBgn0284256","bsf",18454568,45.5907378196716,126.9708205,"2"
"520","chr2L",18702960,18702960,1,"-","FBtr0081128",5.63429075974545,2,18702960,3.3413034126757,1,4,4,"FBgn0032702","CG10376",18702960,82.3263517618179,86.5881955,"2"
"521","chr3R",18385810,18385810,1,"+","FBtr0083624",2.49651050811282,2,18385810,1.66011059686986,1,4,4,"FBgn0038612","cona",18385834,244.304977178574,512.102302,"2"
"522","chr3R",22750580,22750580,1,"-","FBtr0084320",6.48354975843851,2,22750580,5.54687004340264,1,4,4,"FBgn0086253","rumi",45501166,51.903301358223,44.267422,"2"
"523","chr3R",27700364,27700364,1,"+","FBtr0085220",2.09984636506355,2,27700364,1.09787360998557,1,4,4,"FBgn0045862","btz",110801576,167.282940387726,15.1870945,"2"
"524","chr3R",29591836,29591836,1,"+","FBtr0085442",1.65994306609549,2,29591836,0.849102190167385,1,4,4,"FBgn0086361","alph",118367496,252.677899360657,38.99307,"2"
"525","chr2R",6636552,6636552,1,"+","FBtr0086107",1.94336242289959,2,6636552,1.14108833901955,1,4,4,"FBgn0042085","Bap170",6636552,23.6282767057419,63.3910575,"2"
"526","chr2R",17592798,17592798,1,"+","FBtr0086833",6.11566828566766,2,17592798,3.4000529892448,1,4,4,"FBgn0029006","Smurf",35185596,154.833158552647,51.1593955,"2"
"527","chr2R",10049488,10049488,1,"+","FBtr0088396",3.56035695444583,2,10049488,1.89316875796487,1,4,4,"FBgn0040773","COX7C",20098976,83.2907705307007,262.3543555,"2"
"528","chr2R",10052131,10052131,1,"-","FBtr0088433",2.85336848682044,2,10052131,1.50592329486494,1,4,4,"FBgn0263260","sel",10052131,45.327715754509,179.7339215,"2"
"529","chr2R",9094621,9094621,1,"-","FBtr0088632",2.27452428704491,2,9094621,1.42542209687752,1,4,4,"FBgn0033374","Boot",9094612,23.0145550370216,132.110374,"2"
"530","chr3R",20552277,20552277,1,"-","FBtr0089486",1.96753637808807,2,20552277,1.15669550215997,1,4,4,"FBgn0016917","Stat92E",102761385,148.389081656933,3.04818,"2"
"531","chr2L",22924817,22924817,1,"+","FBtr0111123",2.20113546789668,2,22924817,1.26445575286081,1,4,4,"FBgn0002566","lt",91699268,209.016000270844,44.571891,"2"
"532","chr2L",7157695,7157695,1,"-","FBtr0112611",2.76792699375203,2,7157695,1.4731315940031,1,4,4,"FBgn0085407","Pvf3",14315390,38.1384054422379,0.8964675,"2"
"533","chr2R",1071983,1071983,1,"+","FBtr0113700",3.67018368065383,2,1071983,2.20802536701503,1,4,4,"FBgn0003256","rl",6432078,1076.55512970686,104.64809,"2"
"534","chr2R",1264396,1264396,1,"+","FBtr0113824",3.26901489599037,2,1264396,1.86575459023273,1,4,4,"FBgn0058191","CG40191",3793251,243.691264003515,11.606953,"2"
"535","chrX",10325936,10325936,1,"-","FBtr0299632",2.51603051782153,2,10325936,1.46581847971906,1,4,4,"FBgn0259170","alpha-Man-Ia",61955616,275.648619532585,3.307133,"2"
"536","chr3L",6743159,6743159,1,"-","FBtr0303749",2.53381265256655,2,6743159,1.66365038938648,1,4,4,"FBgn0261934","dikar",33715845,173.157131373882,8.800573,"2"
"537","chrX",635898,635898,1,"+","FBtr0070120",3.54419116117659,2,635898,2.67823006620477,1,5,5,"FBgn0003575","su(sable)",1271796,73.9096019268036,16.594805,"2"
"538","chrX",1470880,1470880,1,"+","FBtr0070256",2.11384006408322,2,1470880,1.21858164536678,1,5,5,"FBgn0013720","pck",2941760,54.7965593934059,18.060164,"2"
"539","chrX",5317415,5317415,1,"+","FBtr0070751",2.94476691503222,2,5317415,1.56376110746608,1,5,5,"FBgn0029755","Sas10",5317415,35.7711944878101,32.4506595,"2"
"540","chr2R",22483316,22483316,1,"+","FBtr0071833",12.6776387652882,6,22483316,6.33619988748137,15,19,5,"FBgn0034734","CG4554",22483316,134.317330062389,19.1916985,"2"
"541","chr3L",2371938,2371938,1,"-","FBtr0072901",5.78373134011984,3,2371938,3.32362549587782,1,5,5,"FBgn0035333","CG1317",7115814,156.104439854622,11.9798475,"2"
"542","chr3L",18820696,18820696,1,"-","FBtr0075084",4.62929722763767,2,18820696,2.91278466697167,1,5,5,"FBgn0036814","CG14073",37641392,87.7621706724167,5.832861,"2"
"543","chr3L",17428831,17428831,1,"-","FBtr0075229",2.68133237174819,2,17428831,1.56376110746608,1,5,5,"FBgn0053052","Gorab",17428831,23.1899041831493,46.7731455,"2"
"544","chr3L",11623712,11623712,1,"-","FBtr0076139",9.72214468585298,3,11623712,5.75449563760325,1,5,5,"FBgn0086254","Akr1B",23247424,198.758084535599,335.6253775,"2"
"545","chr3L",9411044,9411044,1,"+","FBtr0076456",5.13148087681751,2,9411044,3.65834928281441,1,5,5,"FBgn0035987","Cpsf5",18822088,96.0912488698959,32.696487,"2"
"546","chr3L",8308868,8308868,1,"-","FBtr0076711",2.27826610398288,2,8308868,1.14108833901955,1,5,5,"FBgn0035871","BI-1",16617874,288.624443173409,354.2113515,"2"
"547","chr3L",7915437,7915437,1,"+","FBtr0076749",2.02648253833956,2,7915437,1.09392292199069,1,5,5,"FBgn0052368","CG32368",7915402,28.6695602834225,815.493959,"2"
"548","chr3L",7976417,7976417,1,"+","FBtr0076753",2.03494668863736,2,7976417,1.16058860033449,1,5,5,"FBgn0035830","CG8209",7976417,37.0863116383553,132.200732,"2"
"549","chr2L",10211198,10211198,1,"+","FBtr0079947",2.02215757540726,2,10211198,1.20704225500535,1,5,5,"FBgn0032194","CG4901",30633594,140.717566072941,17.2808545,"2"
"550","chr2L",10408358,10408358,1,"+","FBtr0080016",25.6358711204014,3,10408358,18.0852959323053,1,5,5,"FBgn0003942,FBgn0025366","Ip259,RpS27A",31225074,774.341139793396,5057.110984,"2"
"551","chr2L",20463433,20463433,1,"-","FBtr0081363",2.53627087202414,2,20463433,1.4621583136388,1,5,5,"FBgn0032864","CG2493",40926866,96.5296194553375,3.7105845,"2"
"552","chr2L",21262967,21262967,1,"+","FBtr0081483",3.75419215967085,2,21262967,2.59360355933636,1,5,5,"FBgn0032938","CG8671",148840769,401.680706590414,1.2487575,"2"
"553","chr3R",8715878,8715878,1,"-","FBtr0081949",5.01637800231857,2,8715878,3.76716409674457,1,5,5,"FBgn0037613","Cks85A",17431756,90.743103146553,38.255643,"2"
"554","chr3R",11581583,11581583,1,"+","FBtr0082413",4.44723107706223,3,11581583,1.56735708599904,1,5,5,"FBgn0037917","wkd",11581583,51.1142315864563,46.096727,"2"
"555","chr3R",13646033,13646033,1,"-","FBtr0082854",3.89549643035181,2,13646033,2.65010063975222,1,5,5,"FBgn0263396","sqd",27292066,111.828821122646,667.1893025,"2"
"556","chr3R",16264074,16264074,1,"-","FBtr0083276",5.861452188906,3,16264074,3.10048756372873,1,5,5,"FBgn0287225","bor",32528144,38.8836386203766,198.0064065,"2"
"557","chr3R",26106872,26106872,1,"+","FBtr0084985",3.83244487554562,2,26106872,2.60618630108024,1,5,5,"FBgn0051324","CG31324",52213744,65.9312204122543,42.944069,"2"
"558","chr2R",5980778,5980778,1,"-","FBtr0086031",2.94356438918134,2,5980778,1.97817591067134,1,5,5,"FBgn0002774","mle",5980778,33.7985181212425,26.653003,"2"
"559","chr2R",19492134,19492134,1,"+","FBtr0086462",2.39735516711156,2,19492134,1.2758553885662,1,5,5,"FBgn0026378","Rep",19492134,25.5571160912514,41.603311,"2"
"560","chr2R",14239932,14239932,1,"+","FBtr0087535",2.90043237153006,2,14239932,2.00517395281362,1,5,5,"FBgn0033916","Usp20-33",14239932,36.9986379742622,21.744858,"2"
"561","chr2R",12880293,12880293,1,"+","FBtr0087784",4.59827702669954,2,12880293,2.88527513573063,1,5,5,"FBgn0002069","AspRS",25760636,385.241732180119,501.007066,"2"
"562","chr2R",12615787,12615787,1,"+","FBtr0087832",8.99229265337492,3,12615787,4.1778836032689,1,5,5,"FBgn0004435","Galphaq",25231574,147.293152749538,11.1054095,"2"
"563","chr2R",11970688,11970688,1,"+","FBtr0088041",2.16576286719215,2,11970688,1.35492199126404,1,5,5,"FBgn0026573","ADD1",35912154,142.032682210207,4.5842505,"2"
"564","chr2R",9103243,9103243,1,"+","FBtr0088566",6.46073297903245,2,9103243,3.42347779405388,1,5,5,"FBgn0015838","Vang",18206494,123.44569081068,108.54257,"2"
"565","chr2R",7793182,7793182,1,"-","FBtr0088903",7.83677003473765,2,7793182,6.96241194643479,1,5,5,"FBgn0001091","Gapdh1",15586423,88.4635673165321,41.0295755,"2"
"566","chr3R",21060799,21060799,1,"-","FBtr0089521",2.84895289413314,2,21060799,1.72352822759494,1,5,5,"FBgn0011672","Mvl",126364794,216.643679082394,17.1268575,"2"
"567","chr3L",21832805,21832805,1,"+","FBtr0089579",1.93460514381219,2,21832805,0.997925428776317,1,5,5,"FBgn0037137","Nopp140",87331104,488.1715965271,61.3578785,"2"
"568","chr3R",29868825,29868825,1,"-","FBtr0089925",4.51665224387387,2,29868825,3.24079685530767,1,5,5,"FBgn0039714","Zip99C",89606475,146.767108440399,43.5378925,"2"
"569","chr3L",3461325,3461325,1,"+","FBtr0100641",5.11322883920723,2,3461325,3.49931921621607,1,5,5,"FBgn0041164,FBgn0287594","armi,CG46463",10383975,192.927726924419,75.8257515,"2"
"570","chr2R",24779880,24779880,1,"-","FBtr0112777",1.76471414057917,2,24779880,0.932559616348872,1,5,5,"FBgn0086908","egg",24779876,24.3296731710434,47.6196555,"2"
"571","chr3R",11128342,11128342,1,"-","FBtr0113321",7.25023832151445,2,11128342,6.20402360094599,1,5,5,"FBgn0040256","Ugt35C1",11128342,72.6383186578751,18.605877,"2"
"572","chr2R",12468137,12468137,1,"-","FBtr0339638",3.22433490837828,2,12468137,2.39643149148406,1,5,5,"FBgn0033740","dgt5",12468137,42.6098052859306,58.881754,"2"
"573","chr3L",23126031,23126031,1,"+","FBtr0070045",3.85772171794825,2,23126031,2.51776428407898,1,6,6,"FBgn0053217","CG33217",23126031,58.6542371213436,43.6928495,"2"
"574","chrX",9163257,9163257,1,"+","FBtr0071303",11.7815356875939,3,9163257,5.16206671600228,1,6,6,"FBgn0026206","mei-P26",27489771,288.142226368189,3.2221265,"2"
"575","chrX",10326468,10326468,1,"+","FBtr0071441",2.92820222832938,2,10326468,1.83823376116759,1,6,6,"FBgn0030189","CG2909",10326473,51.3334178030491,64.7347595,"2"
"576","chr2R",23933737,23933737,1,"-","FBtr0072213",3.91387986274819,2,23933737,2.6532300081604,1,6,6,"FBgn0263006","SERCA",47867821,43.0481777489185,1.20448,"2"
"577","chr3L",211447,211447,1,"-","FBtr0072528",3.46230453193809,2,211447,2.54627370625792,1,6,6,"FBgn0027587","Prp4k",1057235,296.339799463749,19.6425985,"2"
"578","chrX",12592167,12592167,1,"-","FBtr0073659",1.63448742023438,2,12592167,0.823646544306272,1,6,6,"FBgn0283712","LIMK1",37776486,68.6491308510303,2.69173,"2"
"579","chr3L",18822654,18822654,1,"+","FBtr0075058",8.49484205555234,2,18822654,7.30709715533199,1,6,6,"FBgn0000261","Cat",18822654,100.737996578217,152.755707,"2"
"580","chr2L",1173048,1173048,1,"+","FBtr0077966",2.38401762441713,2,1173048,1.48043514515965,1,6,6,"FBgn0031318","CG4887",2346096,58.8295868635178,118.5033415,"2"
