submitted_id	current_id	converted_id	current_symbol
FBgn0032437	FBgn0032437	FBgn0032437	CR17024
FBgn0034651	FBgn0034651	FBgn0034651	CG15676
FBgn0086907	FBgn0086907	FBgn0086907	Cyt-c-d
FBgn0015777	FBgn0015777	FBgn0015777	nrv2
FBgn0034143	FBgn0034143	FBgn0034143	CG8303
FBgn0051793	FBgn0051793	FBgn0051793	CG31793
FBgn0038957	FBgn0038957	FBgn0038957	CG7059
FBgn0035462	FBgn0035462	FBgn0035462	IntS10
FBgn0035210	FBgn0035210	FBgn0035210	msd5
FBgn0260934	FBgn0260934	FBgn0260934	par-1
FBgn0037414	FBgn0037414	FBgn0037414	Osi7
FBgn0034127	FBgn0034127	FBgn0034127	CG7848
FBgn0026372	FBgn0026372	FBgn0026372	RpL23A
FBgn0035082	FBgn0035082	FBgn0035082	CG2811
FBgn0039774	FBgn0039774	FBgn0039774	CDase
FBgn0039008	FBgn0039008	FBgn0039008	CG6972
FBgn0013753	FBgn0013753	FBgn0013753	Bgb
FBgn0051643	FBgn0051643	FBgn0051643	CG31643
FBgn0260942	FBgn0260942	FBgn0260942	bond
FBgn0259716	FBgn0259716	FBgn0259716	CG42370
FBgn0028572	FBgn0028572	FBgn0028572	qtc
FBgn0029649	FBgn0029649	FBgn0029649	CG4116
FBgn0086901	FBgn0086901	FBgn0086901	cv-c
FBgn0040340	FBgn0040340	FBgn0040340	TRAM
FBgn0037295	FBgn0037295	FBgn0037295	dpr16
FBgn0035057	FBgn0035057	FBgn0035057	CG3880
FBgn0052483	FBgn0052483	FBgn0052483	CG32483
FBgn0036925	FBgn0036925	FBgn0036925	schuy
FBgn0015625	FBgn0015625	FBgn0015625	CycB3
FBgn0051525	FBgn0051525	FBgn0051525	CG31525
FBgn0028369	FBgn0028369	FBgn0028369	kirre
FBgn0032707	FBgn0032707	FBgn0032707	CG10348
FBgn0035915	FBgn0035915	FBgn0035915	S-Lap1
FBgn0038723	FBgn0038723	FBgn0038723	CG6195
FBgn0037906	FBgn0037906	FBgn0037906	PGRP-LB
FBgn0014010	FBgn0014010	FBgn0014010	Rab5
FBgn0004395	FBgn0004395	FBgn0004395	unk
FBgn0053460	FBgn0053460	FBgn0053460	CG33460
FBgn0032880	FBgn0032880	FBgn0032880	TM9SF2
FBgn0053919	FBgn0053919	FBgn0053919	CG33919
FBgn0053252	FBgn0053252	FBgn0053252	CG33252
FBgn0037974	FBgn0037974	FBgn0037974	CG12224
FBgn0004103	FBgn0004103	FBgn0004103	Pp1-87B
FBgn0030877	FBgn0030877	FBgn0030877	Arp8
FBgn0031052	FBgn0031052	FBgn0031052	CG14215
FBgn0026192	FBgn0026192	FBgn0026192	par-6
FBgn0024248	FBgn0024248	FBgn0024248	chico
FBgn0000147	FBgn0000147	FBgn0000147	aurA
FBgn0030812	FBgn0030812	FBgn0030812	wcy
FBgn0052645	FBgn0052645	FBgn0052645	CG32645
FBgn0037220	FBgn0037220	FBgn0037220	CG14641
FBgn0033365	FBgn0033365	FBgn0033365	CG8170
FBgn0022960	FBgn0022960	FBgn0022960	vimar
FBgn0036998	FBgn0036998	FBgn0036998	CG5969
FBgn0038054	FBgn0038054	FBgn0038054	CG5509
FBgn0038461	FBgn0038461	FBgn0038461	CG3678
FBgn0035947	FBgn0035947	FBgn0035947	Srp68
FBgn0046258	FBgn0046258	FBgn0046258	CG12880
FBgn0032222	FBgn0032222	FBgn0032222	CG5037
FBgn0028434	FBgn0028434	FBgn0028434	Ercc1
FBgn0261723	FBgn0261723	FBgn0261723	Dbx
FBgn0031435	FBgn0031435	FBgn0031435	Elba2
FBgn0024994	FBgn0024994	FBgn0024994	Csat
FBgn0030876	FBgn0030876	FBgn0030876	CG6762
FBgn0010323	FBgn0010323	FBgn0010323	Gsc
FBgn0021765	FBgn0021765	FBgn0021765	scu
FBgn0036325	FBgn0036325	FBgn0036325	CG10752
FBgn0038859	FBgn0038859	FBgn0038859	Obp93a
FBgn0038546	FBgn0038546	FBgn0038546	CG7379
FBgn0030316	FBgn0030316	FBgn0030316	CG11695
FBgn0016697	FBgn0016697	FBgn0016697	Prosalpha5
FBgn0016792	FBgn0278604	FBgn0278604	dmt
FBgn0030851	FBgn0030851	FBgn0030851	CG8326
FBgn0031391	FBgn0031391	FBgn0031391	CG11723
FBgn0028862	FBgn0028862	FBgn0028862	dao
FBgn0024977	FBgn0283545	FBgn0283545	vilya
FBgn0250785	FBgn0250785	FBgn0250785	vari
FBgn0036217	FBgn0036217	FBgn0036217	CG5906
FBgn0034704	FBgn0034704	FBgn0034704	CG6758
FBgn0083956	FBgn0083956	FBgn0083956	CG34120
FBgn0039889	FBgn0039889	FBgn0039889	Arl4
FBgn0030612	FBgn0030612	FBgn0030612	CG5599
FBgn0001079	FBgn0001079	FBgn0001079	fu
FBgn0039319	FBgn0039319	FBgn0039319	CG13659
FBgn0003520	FBgn0003520	FBgn0003520	stau
FBgn0260789	FBgn0260789	FBgn0260789	mxc
FBgn0039297	FBgn0039297	FBgn0039297	CG11852
FBgn0038429	FBgn0038429	FBgn0038429	CG14882
FBgn0030258	FBgn0030258	FBgn0030258	CG1552
FBgn0014467	FBgn0265784	FBgn0265784	CrebB
FBgn0040322	FBgn0040322	FBgn0040322	GNBP2
FBgn0037855	FBgn0037855	FBgn0037855	CG6621
FBgn0036362	FBgn0036362	FBgn0036362	CG10725
FBgn0030886	FBgn0030886	FBgn0030886	CG12672
FBgn0039368	FBgn0039368	FBgn0039368	CG17196
FBgn0036688	FBgn0036688	FBgn0036688	Fit2
FBgn0035159	FBgn0035159	FBgn0035159	CG13896
FBgn0036665	FBgn0036665	FBgn0036665	CG13024
FBgn0019936	FBgn0019936	FBgn0019936	RpS20
FBgn0033247	FBgn0033247	FBgn0033247	Nup44A
FBgn0028427	FBgn0028427	FBgn0028427	Ilk
FBgn0034697	FBgn0034697	FBgn0034697	GM130
FBgn0040079	FBgn0040079	FBgn0040079	pkaap
FBgn0039312	FBgn0039312	FBgn0039312	CG10514
FBgn0026582	FBgn0026582	FBgn0026582	Hmg-2
FBgn0039081	FBgn0039081	FBgn0039081	Irk2
FBgn0037985	FBgn0037985	FBgn0037985	ssp5
FBgn0035867	FBgn0035867	FBgn0035867	CG13671
FBgn0050343	FBgn0050343	FBgn0050343	CG30343
FBgn0259734	FBgn0259734	FBgn0259734	Nost
FBgn0027835	FBgn0027835	FBgn0027835	Dp1
FBgn0035343	FBgn0035343	FBgn0035343	CG16762
FBgn0030477	FBgn0030477	FBgn0030477	dmrt11E
FBgn0038076	FBgn0038076	FBgn0038076	Cyp313a4
FBgn0041626	FBgn0041626	FBgn0041626	Or19a
FBgn0004860	FBgn0004860	FBgn0004860	ph-d
FBgn0038531	FBgn0038531	FBgn0038531	CG14325
FBgn0037330	FBgn0037330	FBgn0037330	mRpL44
FBgn0015925	FBgn0015925	FBgn0015925	csul
FBgn0031926	FBgn0031926	FBgn0031926	CG6739
FBgn0015721	FBgn0015721	FBgn0015721	ktub
FBgn0010830	FBgn0010830	FBgn0010830	l(3)04053
FBgn0039828	FBgn0039828	FBgn0039828	CG1542
FBgn0033817	FBgn0033817	FBgn0033817	GstE14
FBgn0031639	FBgn0031639	FBgn0031639	mRpS2
FBgn0029768	FBgn0029768	FBgn0029768	SPR
FBgn0035491	FBgn0035491	FBgn0035491	Dpy-30L2
FBgn0027335	FBgn0027335	FBgn0027335	Rip11
FBgn0052598	FBgn0052598	FBgn0052598	betaNACtes6
FBgn0036715	FBgn0036715	FBgn0036715	Cad74A
FBgn0030004	FBgn0030004	FBgn0030004	CG10958
FBgn0051163	FBgn0051163	FBgn0051163	SKIP
FBgn0036264	FBgn0036264	FBgn0036264	CG11529
FBgn0038114	FBgn0038114	FBgn0038114	CG11670
FBgn0045487	FBgn0045487	FBgn0045487	Gr36a
FBgn0033640	FBgn0033640	FBgn0033640	CG13198
FBgn0261554	FBgn0261554	FBgn0261554	CG42672
FBgn0003719	FBgn0003719	FBgn0003719	tld
FBgn0000206	FBgn0000206	FBgn0000206	boss
FBgn0002569	FBgn0002569	FBgn0002569	Mal-A2
FBgn0040366	FBgn0040366	FBgn0040366	CG11398
FBgn0003943	FBgn0003943	FBgn0003943	Ubi-p63E
FBgn0085369	FBgn0085369	FBgn0085369	Drgx
FBgn0032730	FBgn0032730	FBgn0032730	CG10431
FBgn0029853	FBgn0029853	FBgn0029853	CG3781
FBgn0031925	FBgn0031925	FBgn0031925	Cyp4d21
FBgn0259098	FBgn0259098	FBgn0259098	CG42246
FBgn0038293	FBgn0266064	FBgn0266064	GlyS
FBgn0030354	FBgn0030354	FBgn0030354	Upf1
FBgn0035150	FBgn0035150	FBgn0035150	Rev1
FBgn0035431	FBgn0035431	FBgn0035431	CG14968
FBgn0019940	FBgn0019940	FBgn0019940	Rh6
FBgn0027296	FBgn0027296	FBgn0027296	temp
FBgn0261714	FBgn0261714	FBgn0261714	Cpn
FBgn0037689	FBgn0037689	FBgn0037689	CG8135
FBgn0036372	FBgn0036372	FBgn0036372	Abp1
FBgn0019949	FBgn0019949	FBgn0019949	Cdk9
FBgn0034494	FBgn0034494	FBgn0034494	CG10444
FBgn0050462	FBgn0050462	FBgn0050462	ste24c
FBgn0261356	FBgn0261356	FBgn0261356	CG42633
FBgn0037231	FBgn0037231	FBgn0037231	Vps24
FBgn0053173	FBgn0263747	FBgn0263747	CG43672
FBgn0053173	FBgn0263748	FBgn0263748	CG43673
FBgn0001337	FBgn0266572	FBgn0266572	ebo
FBgn0001337	FBgn0267331	FBgn0267331	l(1)1Bb
FBgn0042189	FBgn0042189	FBgn0042189	CG17376
FBgn0036062	FBgn0036062	FBgn0036062	CG6685
FBgn0030846	FBgn0030846	FBgn0030846	CG12992
FBgn0031853	FBgn0031853	FBgn0031853	TTLL3B
FBgn0003375	FBgn0003375	FBgn0003375	Sgs5
FBgn0038491	FBgn0038491	FBgn0038491	CG5292
FBgn0033132	FBgn0033132	FBgn0033132	Tsp42Ej
FBgn0261683	FBgn0261683	FBgn0261683	B9d2
FBgn0052944	FBgn0052944	FBgn0052944	CG32944
FBgn0051855	FBgn0051855	FBgn0051855	CG31855
FBgn0034413	FBgn0034413	FBgn0034413	CG15115
FBgn0039682	FBgn0039682	FBgn0039682	Obp99c
FBgn0039290	FBgn0039290	FBgn0039290	CG13654
FBgn0085280	FBgn0085280	FBgn0085280	CG34251
FBgn0052677	FBgn0052677	FBgn0052677	X11Lbeta
FBgn0036222	FBgn0036222	FBgn0036222	SdhAL
FBgn0034240	FBgn0034240	FBgn0034240	MESR4
FBgn0034037	FBgn0266708	FBgn0266708	Cep89
FBgn0051380	FBgn0051380	FBgn0051380	CG31380
FBgn0033502	FBgn0033502	FBgn0033502	CG12910
FBgn0034786	FBgn0034786	FBgn0034786	CG13531
FBgn0034133	FBgn0034133	FBgn0034133	CG7813
FBgn0053664	FBgn0053664	FBgn0053664	CG33664
FBgn0033540	FBgn0033540	FBgn0033540	Elp2
FBgn0033971	FBgn0033971	FBgn0033971	CG10209
FBgn0038355	FBgn0038355	FBgn0038355	CG4520
FBgn0031758	FBgn0031758	FBgn0031758	Ucp4B
FBgn0031379	FBgn0031379	FBgn0031379	CG7289
FBgn0030163	FBgn0030163	FBgn0030163	CG1791
FBgn0004028	FBgn0283471	FBgn0283471	wupA
FBgn0037378	FBgn0037378	FBgn0037378	CG2046
FBgn0034923	FBgn0034923	FBgn0034923	Upf3
FBgn0085289	FBgn0085289	FBgn0085289	CG34260
FBgn0028938	FBgn0028938	FBgn0028938	CG16886
FBgn0026778	FBgn0026778	FBgn0026778	Rad1
FBgn0035102	FBgn0035102	FBgn0035102	CG7049
FBgn0038983	FBgn0038983	FBgn0038983	CG5326
FBgn0037580	FBgn0037580	FBgn0037580	DppIII
FBgn0038846	FBgn0038846	FBgn0038846	CG5697
FBgn0034601	FBgn0034601	FBgn0034601	CG4286
FBgn0051954	FBgn0051954	FBgn0051954	CG31954
FBgn0023178	FBgn0023178	FBgn0023178	Pdf
FBgn0039404	FBgn0039404	FBgn0039404	CG14543
FBgn0038218	FBgn0038218	FBgn0038218	CG14841
FBgn0042086	FBgn0042086	FBgn0042086	Tsp42Eb
FBgn0000360	FBgn0000360	FBgn0000360	Cp38
FBgn0003149	FBgn0003149	FBgn0003149	Prm
FBgn0037134	FBgn0037134	FBgn0037134	CG7407
FBgn0013764	FBgn0013764	FBgn0013764	Chi
FBgn0039360	FBgn0039360	FBgn0039360	CLS
FBgn0028987	FBgn0028987	FBgn0028987	Spn28F
FBgn0033448	FBgn0033448	FBgn0033448	hebe
FBgn0036260	FBgn0036260	FBgn0036260	Rh7
FBgn0054025	FBgn0054025	FBgn0054025	CG34025
FBgn0035392	FBgn0035392	FBgn0035392	CG1271
FBgn0033834	FBgn0033834	FBgn0033834	CG4744
FBgn0033658	FBgn0033658	FBgn0033658	Twdlbeta
FBgn0003557	FBgn0003557	FBgn0003557	Su(dx)
FBgn0024542	FBgn0024542	FBgn0024542	Neos
FBgn0053986	FBgn0053986	FBgn0053986	CG33986
FBgn0023507	FBgn0023507	FBgn0023507	D2hgdh
FBgn0036240	FBgn0036240	FBgn0036240	CG6928
FBgn0050286	FBgn0050286	FBgn0050286	CG30286
FBgn0040355	FBgn0040355	FBgn0040355	CG3526
FBgn0052703	FBgn0052703	FBgn0052703	Erk7
FBgn0053465	FBgn0053465	FBgn0053465	CG33465
FBgn0011291	FBgn0011291	FBgn0011291	Taf11
FBgn0038108	FBgn0038108	FBgn0038108	CG7518
FBgn0031971	FBgn0031971	FBgn0031971	Sirup
FBgn0030759	FBgn0030759	FBgn0030759	CG13014
FBgn0085411	FBgn0085411	FBgn0085411	CG34382
FBgn0028372	FBgn0028372	FBgn0028372	isopeptidase-T-3
FBgn0015571	FBgn0015571	FBgn0015571	alpha-Est3
FBgn0046697	FBgn0046697	FBgn0046697	Ppr-Y
FBgn0019948	FBgn0283509	FBgn0283509	Phm
FBgn0039523	FBgn0039523	FBgn0039523	CG12885
FBgn0033479	FBgn0033479	FBgn0033479	CG2292
FBgn0052249	FBgn0052249	FBgn0052249	CG32249
FBgn0016672	FBgn0016672	FBgn0016672	Ipp
FBgn0034406	FBgn0034406	FBgn0034406	Jheh3
FBgn0034401	FBgn0034401	FBgn0034401	MetRS
FBgn0015803	FBgn0015803	FBgn0015803	RtGEF
FBgn0259934	FBgn0263995	FBgn0263995	cpo
FBgn0001330	FBgn0001330	FBgn0001330	kz
FBgn0039831	FBgn0039831	FBgn0039831	CG12054
FBgn0010441	FBgn0010441	FBgn0010441	pll
FBgn0035133	FBgn0261985	FBgn0261985	Ptpmeg
FBgn0036941	FBgn0036941	FBgn0036941	CG7335
FBgn0001142	FBgn0001142	FBgn0001142	Gs1
FBgn0037232	FBgn0037232	FBgn0037232	Suv3
FBgn0036504	FBgn0036504	FBgn0036504	yellow-k
FBgn0003169	FBgn0003169	FBgn0003169	put
FBgn0004419	FBgn0004419	FBgn0004419	me31B
FBgn0052104	FBgn0052104	FBgn0052104	CG32104
FBgn0037808	FBgn0266717	FBgn0266717	Bruce
FBgn0036956	FBgn0036956	FBgn0036956	CG13813
FBgn0052830	FBgn0264442	FBgn0264442	ab
FBgn0034428	FBgn0034428	FBgn0034428	CG18606
FBgn0029665	FBgn0029665	FBgn0029665	CG14270
FBgn0029700	FBgn0029700	FBgn0029700	CG15576
FBgn0028422	FBgn0028422	FBgn0028422	GluRIID
FBgn0037662	FBgn0037662	FBgn0037662	CG11997
FBgn0029722	FBgn0029722	FBgn0029722	CG7024
FBgn0041229	FBgn0041229	FBgn0041229	Gr93a
FBgn0033194	FBgn0033194	FBgn0033194	Vps13
FBgn0029173	FBgn0029173	FBgn0029173	fu2
FBgn0040510	FBgn0040510	FBgn0040510	ACXA
FBgn0035817	FBgn0035817	FBgn0035817	CG7409
FBgn0050195	FBgn0050195	FBgn0050195	CG30195
FBgn0036223	FBgn0266100	FBgn0266100	CG44837
FBgn0017457	FBgn0017457	FBgn0017457	U2af38
FBgn0030357	FBgn0030357	FBgn0030357	Sclp
FBgn0038874	FBgn0038874	FBgn0038874	ETHR
FBgn0000442	FBgn0000442	FBgn0000442	Pkg21D
FBgn0035520	FBgn0035520	FBgn0035520	CG11586
FBgn0038612	FBgn0038612	FBgn0038612	cona
FBgn0042085	FBgn0042085	FBgn0042085	Bap170
FBgn0050185	FBgn0050185	FBgn0050185	AIMP3
FBgn0039862	FBgn0039862	FBgn0039862	kek6
FBgn0039838	FBgn0039838	FBgn0039838	CG3669
FBgn0033142	FBgn0263934	FBgn0263934	esn
FBgn0024956	FBgn0024956	FBgn0024956	Mat1
FBgn0034982	FBgn0034982	FBgn0034982	CG4065
FBgn0052556	FBgn0263258	FBgn0263258	chas
FBgn0040070	FBgn0040070	FBgn0040070	Trx-2
FBgn0032295	FBgn0032295	FBgn0032295	CG12299
FBgn0037653	FBgn0037653	FBgn0037653	CG11982
FBgn0024362	FBgn0024362	FBgn0024362	CG11412
FBgn0025630	FBgn0025630	FBgn0025630	Rtca
FBgn0002914	FBgn0002914	FBgn0002914	Myb
FBgn0025683	FBgn0025683	FBgn0025683	CG3164
FBgn0037574	FBgn0037574	FBgn0037574	Coq2
FBgn0261846	FBgn0261846	FBgn0261846	CG42778
FBgn0032856	FBgn0032856	FBgn0032856	CG16798
FBgn0001986	FBgn0001986	FBgn0001986	l(2)35Df
FBgn0034118	FBgn0034118	FBgn0034118	Nup62
FBgn0038752	FBgn0038752	FBgn0038752	CG4462
FBgn0020300	FBgn0020300	FBgn0020300	geko
FBgn0034290	FBgn0034290	FBgn0034290	CG5773
FBgn0037142	FBgn0037142	FBgn0037142	CG14562
FBgn0000287	FBgn0000287	FBgn0000287	salr
FBgn0003382	FBgn0003382	FBgn0003382	sha
FBgn0032988	FBgn0032988	FBgn0032988	Tif-IA
FBgn0039286	FBgn0039286	FBgn0039286	dan
FBgn0032790	FBgn0032790	FBgn0032790	CG10194
FBgn0023546	FBgn0264562	FBgn0264562	Hr4
FBgn0030804	FBgn0030804	FBgn0030804	CG13002
FBgn0039264	FBgn0039264	FBgn0039264	CG11786
FBgn0032032	FBgn0032032	FBgn0032032	CG17294
FBgn0003502	FBgn0003502	FBgn0003502	Btk29A
FBgn0085191	FBgn0085191	FBgn0085191	CG34162
FBgn0045823	FBgn0045823	FBgn0045823	vsg
FBgn0038401	FBgn0038401	FBgn0038401	CG5916
FBgn0016726	FBgn0016726	FBgn0016726	RpL29
FBgn0041203	FBgn0283712	FBgn0283712	LIMK1
FBgn0039463	FBgn0039463	FBgn0039463	CG18472
FBgn0037167	FBgn0037167	FBgn0037167	CG11425
FBgn0031573	FBgn0031573	FBgn0031573	CG3407
FBgn0039821	FBgn0039821	FBgn0039821	CG15556
FBgn0010407	FBgn0010407	FBgn0010407	Ror
FBgn0038741	FBgn0038741	FBgn0038741	CG17186
FBgn0042177	FBgn0042177	FBgn0042177	CG32164
FBgn0036708	FBgn0036708	FBgn0036708	CG13725
FBgn0010417	FBgn0010417	FBgn0010417	Taf6
FBgn0033816	FBgn0033816	FBgn0033816	CG4679
FBgn0037569	FBgn0037569	FBgn0037569	tex
FBgn0034062	FBgn0034062	FBgn0034062	CG8388
FBgn0032754	FBgn0032754	FBgn0032754	CG10700
FBgn0031126	FBgn0031126	FBgn0031126	Cyp6v1
FBgn0031710	FBgn0031710	FBgn0031710	Vps52
FBgn0035667	FBgn0035667	FBgn0035667	Jon65Ai
FBgn0061355	FBgn0283508	FBgn0283508	nw
FBgn0260004	FBgn0260004	FBgn0260004	Snmp1
FBgn0261388	FBgn0265597	FBgn0265597	rad
FBgn0033454	FBgn0033454	FBgn0033454	CG1671
FBgn0261548	FBgn0261548	FBgn0261548	CG42666
FBgn0044324	FBgn0044324	FBgn0044324	Chro
FBgn0261361	FBgn0261361	FBgn0261361	CG42638
FBgn0050008	FBgn0050008	FBgn0050008	CG30008
FBgn0029864	FBgn0029864	FBgn0029864	CG15894
FBgn0031245	FBgn0031245	FBgn0031245	CG3625
FBgn0003612	FBgn0003612	FBgn0003612	Su(var)2-10
FBgn0037037	FBgn0037037	FBgn0037037	CG10588
FBgn0039859	FBgn0039859	FBgn0039859	CG11539
FBgn0038068	FBgn0038068	FBgn0038068	CG11600
FBgn0031053	FBgn0031053	FBgn0031053	CG14223
FBgn0259190	FBgn0259190	FBgn0259190	Ir7d
FBgn0085207	FBgn0085207	FBgn0085207	CG34178
FBgn0036764	FBgn0036764	FBgn0036764	CG5535
FBgn0005659	FBgn0005659	FBgn0005659	Ets98B
FBgn0052154	FBgn0263608	FBgn0263608	l(3)72Dr
FBgn0034085	FBgn0034085	FBgn0034085	Ptp52F
FBgn0039782	FBgn0039782	FBgn0039782	CG15539
FBgn0037987	FBgn0037987	FBgn0037987	CG14739
FBgn0005654	FBgn0005654	FBgn0005654	Orc3
FBgn0051121	FBgn0051121	FBgn0051121	CG31121
FBgn0037600	FBgn0261929	FBgn0261929	5-HT2B
FBgn0038012	FBgn0038012	FBgn0038012	CG10013
FBgn0033222	FBgn0033222	FBgn0033222	CG12824
FBgn0034970	FBgn0034970	FBgn0034970	yki
FBgn0030230	FBgn0030230	FBgn0030230	Rph
FBgn0035402	FBgn0035402	FBgn0035402	Usp5
FBgn0034717	FBgn0034717	FBgn0034717	CG5819
FBgn0014906	FBgn0014906	FBgn0014906	Hydr2
FBgn0038204	FBgn0038204	FBgn0038204	CG14357
FBgn0034611	FBgn0034611	FBgn0034611	MFS16
FBgn0025382	FBgn0025382	FBgn0025382	Rab27
FBgn0027655	FBgn0027655	FBgn0027655	htt
FBgn0259677	FBgn0259677	FBgn0259677	CG42346
FBgn0051098	FBgn0051098	FBgn0051098	CG31098
FBgn0040512	FBgn0040512	FBgn0040512	zetaCOP
FBgn0036870	FBgn0036870	FBgn0036870	CG14095
FBgn0003861	FBgn0003861	FBgn0003861	trp
FBgn0029801	FBgn0029801	FBgn0029801	CG15771
FBgn0045476	FBgn0045476	FBgn0045476	Gr64e
FBgn0027579	FBgn0027579	FBgn0027579	mino
FBgn0039851	FBgn0039851	FBgn0039851	mey
FBgn0031228	FBgn0031228	FBgn0031228	ND-15
FBgn0053547	FBgn0053547	FBgn0053547	Rim
FBgn0000996	FBgn0000996	FBgn0000996	dup
FBgn0051710	FBgn0051710	FBgn0051710	CG31710
FBgn0032047	FBgn0032047	FBgn0032047	CG13088
FBgn0050089	FBgn0050089	FBgn0050089	CG30089
FBgn0050026	FBgn0050026	FBgn0050026	CG30026
FBgn0033988	FBgn0033988	FBgn0033988	pcs
FBgn0032049	FBgn0032049	FBgn0032049	Bace
FBgn0037326	FBgn0037326	FBgn0037326	CG14669
FBgn0036953	FBgn0036953	FBgn0036953	CG17145
FBgn0003483	FBgn0003483	FBgn0003483	spn-E
FBgn0031717	FBgn0031717	FBgn0031717	Oscillin
FBgn0031515	FBgn0031515	FBgn0031515	CG9664
FBgn0261274	FBgn0261274	FBgn0261274	Ero1L
FBgn0036900	FBgn0036900	FBgn0036900	CG8765
FBgn0031304	FBgn0031304	FBgn0031304	CG4552
FBgn0025803	FBgn0264357	FBgn0264357	SNF4Agamma
FBgn0000079	FBgn0000079	FBgn0000079	Amy-p
FBgn0026438	FBgn0026438	FBgn0026438	Eaat2
FBgn0053330	FBgn0263929	FBgn0263929	jvl
FBgn0004592	FBgn0004592	FBgn0004592	Eig71Ee
FBgn0036484	FBgn0036484	FBgn0036484	Pex3
FBgn0052643	FBgn0052643	FBgn0052643	CG32643
FBgn0033460	FBgn0033460	FBgn0033460	Sec24AB
FBgn0020513	FBgn0020513	FBgn0020513	ade5
FBgn0024733	FBgn0024733	FBgn0024733	RpL10
FBgn0038156	FBgn0038156	FBgn0038156	CG14372
FBgn0023477	FBgn0023477	FBgn0023477	Taldo
FBgn0039246	FBgn0039246	FBgn0039246	CG10845
FBgn0035529	FBgn0035529	FBgn0035529	Fdx2
FBgn0034182	FBgn0034182	FBgn0034182	SmydA-7
FBgn0035937	FBgn0264305	FBgn0264305	CG43783
FBgn0050471	FBgn0050471	FBgn0050471	CG30471
FBgn0035771	FBgn0035771	FBgn0035771	Sec63
FBgn0034921	FBgn0034921	FBgn0034921	DCP1
FBgn0039438	FBgn0039438	FBgn0039438	TwdlO
FBgn0028433	FBgn0267252	FBgn0267252	Ggamma30A
FBgn0031950	FBgn0031950	FBgn0031950	Herp
FBgn0000117	FBgn0000117	FBgn0000117	arm
FBgn0004049	FBgn0004049	FBgn0004049	yrt
FBgn0023541	FBgn0023541	FBgn0023541	Cyp4d14
FBgn0026385	FBgn0026385	FBgn0026385	Or47b
FBgn0016978	FBgn0016978	FBgn0016978	snRNP-U1-70K
FBgn0002567	FBgn0002567	FBgn0002567	Rab32
FBgn0010348	FBgn0010348	FBgn0010348	Arf79F
FBgn0032421	FBgn0032421	FBgn0032421	crok
FBgn0051679	FBgn0051679	FBgn0051679	Tengl3
FBgn0051548	FBgn0051548	FBgn0051548	CG31548
FBgn0038153	FBgn0038153	FBgn0038153	Ir87a
FBgn0037607	FBgn0037607	FBgn0037607	CG8036
FBgn0021761	FBgn0021761	FBgn0021761	Nup154
FBgn0035002	unknown ID	-	-
FBgn0033205	FBgn0033205	FBgn0033205	CG2064
FBgn0033733	FBgn0033733	FBgn0033733	CG8834
FBgn0032966	FBgn0032966	FBgn0032966	CG1421
FBgn0053223	FBgn0053223	FBgn0053223	CG33223
FBgn0052061	FBgn0052061	FBgn0052061	CG32061
FBgn0053196	FBgn0053196	FBgn0053196	dpy
FBgn0028694	FBgn0028694	FBgn0028694	Rpn11
FBgn0036235	FBgn0036235	FBgn0036235	CG6938
FBgn0038359	FBgn0038359	FBgn0038359	CG5614
FBgn0065032	FBgn0065032	FBgn0065032	Arpc3B
FBgn0036791	FBgn0036791	FBgn0036791	CG7271
FBgn0040363	FBgn0040363	FBgn0040363	CG11384
FBgn0036877	FBgn0036877	FBgn0036877	CG9452
FBgn0003607	FBgn0003607	FBgn0003607	Su(var)205
FBgn0034021	FBgn0034021	FBgn0034021	CG8180
FBgn0032478	FBgn0032478	FBgn0032478	CG5458
FBgn0030262	FBgn0030262	FBgn0030262	Vago
FBgn0053129	FBgn0053129	FBgn0053129	CG33129
FBgn0053766	FBgn0053766	FBgn0053766	CG33766
FBgn0040092	FBgn0040092	FBgn0040092	lectin-46Cb
FBgn0022097	FBgn0022097	FBgn0022097	Vha36-1
FBgn0024314	FBgn0024314	FBgn0024314	Plap
FBgn0030411	FBgn0030411	FBgn0030411	CG2540
FBgn0037200	FBgn0037200	FBgn0037200	CG11109
FBgn0034853	FBgn0034853	FBgn0034853	Ice1
FBgn0039040	FBgn0039040	FBgn0039040	CG13833
FBgn0039013	FBgn0039013	FBgn0039013	CG4813
FBgn0034647	FBgn0034647	FBgn0034647	pirk
FBgn0003732	FBgn0003732	FBgn0003732	Top2
FBgn0051464	FBgn0051464	FBgn0051464	CG31464
FBgn0010258	FBgn0010258	FBgn0010258	Rbp4
FBgn0028543	FBgn0028543	FBgn0028543	NimB2
FBgn0030685	FBgn0030685	FBgn0030685	Graf
FBgn0039228	FBgn0039228	FBgn0039228	CG6980
FBgn0035988	FBgn0035988	FBgn0035988	CG3982
FBgn0030756	FBgn0030756	FBgn0030756	CG9903
FBgn0037350	FBgn0037350	FBgn0037350	CG2911
FBgn0015239	FBgn0015239	FBgn0015239	Hr78
FBgn0030715	FBgn0030715	FBgn0030715	Or13a
FBgn0086706	FBgn0086706	FBgn0086706	pix
FBgn0038685	FBgn0038685	FBgn0038685	CG14282
FBgn0004584	FBgn0004584	FBgn0004584	Rrp1
FBgn0029123	FBgn0029123	FBgn0029123	SoxN
FBgn0031640	FBgn0031640	FBgn0031640	Mon1
FBgn0014427	FBgn0014427	FBgn0014427	CG11899
